Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_Short_Hand,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,Reactant_1_Name_SMILES,Reactant_1_Short_Hand_SMILES,Reactant_2_Name_SMILES,Catalyst_1_Short_Hand_SMILES,Ligand_Short_Hand_SMILES,Reagent_1_Short_Hand_SMILES,Solvent_1_Short_Hand_SMILES,Reactant_1_SMILES
1886,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,LiOtBu,2.5,MeOH,94.7395154972839,18383950.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,CC(C)(C)[O-].[Li+],CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1887,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,AmPhos,0.125,LiOtBu,2.5,MeOH,50.1500654546992,2517936.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,CC(C)(C)[O-].[Li+],CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1888,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,LiOtBu,2.5,MeOH,86.7848694235697,19385412.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,CC(C)(C)[O-].[Li+],CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1889,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,LiOtBu,2.5,MeOH,58.0748228983472,2681826.75,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,CC(C)(C)[O-].[Li+],CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1890,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,CataCXium A,0.125,LiOtBu,2.5,MeOH,36.2704614801243,6180188.5,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,CC(C)(C)[O-].[Li+],CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1891,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,SPhos,0.125,LiOtBu,2.5,MeOH,76.4886339893108,3466353.25,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,CC(C)(C)[O-].[Li+],CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1892,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dtbpf,0.125,LiOtBu,2.5,MeOH,51.8673922580198,8669814.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,CC(C)(C)[O-].[Li+],CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1893,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,XPhos,0.125,LiOtBu,2.5,MeOH,76.3815582154522,3581719.5,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,CC(C)(C)[O-].[Li+],CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1894,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dppf,0.125,LiOtBu,2.5,MeOH,60.6261395282826,11682603.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,CC(C)(C)[O-].[Li+],CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1895,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,Xantphos,0.125,LiOtBu,2.5,MeOH,9.71585349581309,439231.65625,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,CC(C)(C)[O-].[Li+],CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1896,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,0,0.0,LiOtBu,2.5,MeOH,65.0863610187377,17303308.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,0,CC(C)(C)[O-].[Li+],CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1897,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,Et3N,2.5,MeOH,22.3016853415226,1376254.25,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,CCN(CC)CC,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1898,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,Et3N,2.5,MeOH,86.3474248411526,20278296.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,CCN(CC)CC,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1899,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,AmPhos,0.125,Et3N,2.5,MeOH,39.9564259246016,1803599.875,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,CCN(CC)CC,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1900,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,Et3N,2.5,MeOH,74.9876095218663,16807690.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,CCN(CC)CC,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1901,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,Et3N,2.5,MeOH,48.5850542923935,2480596.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,CCN(CC)CC,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1902,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,CataCXium A,0.125,Et3N,2.5,MeOH,42.816124263151,7163659.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,CCN(CC)CC,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1903,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,SPhos,0.125,Et3N,2.5,MeOH,38.9260899233888,1740592.125,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,CCN(CC)CC,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1904,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dtbpf,0.125,Et3N,2.5,MeOH,31.2694417666723,5425877.5,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,CCN(CC)CC,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1905,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,XPhos,0.125,Et3N,2.5,MeOH,40.3195272391227,1667124.875,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,CCN(CC)CC,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1906,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dppf,0.125,Et3N,2.5,MeOH,46.0645713469855,8712042.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,CCN(CC)CC,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1907,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,Xantphos,0.125,Et3N,2.5,MeOH,4.62994606584677,170385.609375,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,CCN(CC)CC,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1908,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,0,0.0,Et3N,2.5,MeOH,30.4428813532659,8921568.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,0,CCN(CC)CC,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1909,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,0,2.5,MeOH,24.8454943725315,1076704.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,0,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1910,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,0,2.5,MeOH,67.6717404378413,13324461.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,0,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1911,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,AmPhos,0.125,0,2.5,MeOH,31.3330177594192,1448182.625,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,0,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1912,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,0,2.5,MeOH,60.5673380318994,12031211.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,0,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1913,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,0,2.5,MeOH,39.7556918466916,1637389.375,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,0,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1914,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,CataCXium A,0.125,0,2.5,MeOH,34.1820987938066,5436244.5,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,0,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1915,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,SPhos,0.125,0,2.5,MeOH,29.215048626243,1306894.125,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,0,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1916,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dtbpf,0.125,0,2.5,MeOH,31.2425283803562,3765793.5,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,0,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1917,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,XPhos,0.125,0,2.5,MeOH,28.8667107841666,958183.375,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,0,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1918,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dppf,0.125,0,2.5,MeOH,30.6110395010146,5043106.5,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,0,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1919,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,Xantphos,0.125,0,2.5,MeOH,5.16649124084242,180255.359375,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,0,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1920,6-triflatequinoline,6-OTf-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,0,0.0,0,2.5,MeOH,24.9627268481002,7632607.0,0,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,0,0,CO,OS(=O)(=O)C(F)(F)F.c1ccc2ncccc2c1
1921,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaOH,2.5,MeCN,93.4500474296557,4642609.5,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,[OH-].[Na+],CC#N,Ic1ccc2ncccc2c1
1922,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaOH,2.5,MeCN,91.7709557266964,24487518.0,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,[OH-].[Na+],CC#N,Ic1ccc2ncccc2c1
1923,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,AmPhos,0.125,NaOH,2.5,MeCN,94.8302362359257,4121666.5,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,[OH-].[Na+],CC#N,Ic1ccc2ncccc2c1
1924,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaOH,2.5,MeCN,85.6593135940838,24533608.0,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,[OH-].[Na+],CC#N,Ic1ccc2ncccc2c1
1925,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaOH,2.5,MeCN,84.8863469499335,3929599.5,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,[OH-].[Na+],CC#N,Ic1ccc2ncccc2c1
1926,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaOH,2.5,MeCN,94.3892609041672,23191718.0,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,[OH-].[Na+],CC#N,Ic1ccc2ncccc2c1
1927,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,SPhos,0.125,NaOH,2.5,MeCN,91.9647568082568,4816225.5,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,[OH-].[Na+],CC#N,Ic1ccc2ncccc2c1
1928,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dtbpf,0.125,NaOH,2.5,MeCN,91.5930623081787,23937432.0,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,[OH-].[Na+],CC#N,Ic1ccc2ncccc2c1
1929,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,XPhos,0.125,NaOH,2.5,MeCN,90.64146442219,4218058.0,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,[OH-].[Na+],CC#N,Ic1ccc2ncccc2c1
1930,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dppf,0.125,NaOH,2.5,MeCN,48.6052315231434,11650882.0,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,[OH-].[Na+],CC#N,Ic1ccc2ncccc2c1
1931,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,Xantphos,0.125,NaOH,2.5,MeCN,38.4515803168798,1747456.5,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,[OH-].[Na+],CC#N,Ic1ccc2ncccc2c1
1932,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,0,0.0,NaOH,2.5,MeCN,76.7942898061624,28584460.0,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,0,[OH-].[Na+],CC#N,Ic1ccc2ncccc2c1
1933,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaHCO3,2.5,MeCN,90.2111313515345,4744440.5,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,[Na+].OC([O-])=O,CC#N,Ic1ccc2ncccc2c1
1934,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaHCO3,2.5,MeCN,86.3098309205961,21705572.0,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,[Na+].OC([O-])=O,CC#N,Ic1ccc2ncccc2c1
1935,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,AmPhos,0.125,NaHCO3,2.5,MeCN,94.4100235155341,4780498.0,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,[Na+].OC([O-])=O,CC#N,Ic1ccc2ncccc2c1
1936,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaHCO3,2.5,MeCN,83.4398164780506,25630672.0,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,[Na+].OC([O-])=O,CC#N,Ic1ccc2ncccc2c1
1937,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaHCO3,2.5,MeCN,78.903401132295,3200901.5,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,[Na+].OC([O-])=O,CC#N,Ic1ccc2ncccc2c1
1938,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaHCO3,2.5,MeCN,87.1176005027116,23064050.0,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,[Na+].OC([O-])=O,CC#N,Ic1ccc2ncccc2c1
1939,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,SPhos,0.125,NaHCO3,2.5,MeCN,73.9404068093,3610960.75,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,[Na+].OC([O-])=O,CC#N,Ic1ccc2ncccc2c1
1940,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dtbpf,0.125,NaHCO3,2.5,MeCN,73.1546503477806,18603628.0,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,[Na+].OC([O-])=O,CC#N,Ic1ccc2ncccc2c1
1941,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,XPhos,0.125,NaHCO3,2.5,MeCN,74.9914681926067,3686167.5,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,[Na+].OC([O-])=O,CC#N,Ic1ccc2ncccc2c1
1942,6-Iodoquinoline,6-I-Q,1,0.0004,Boronic Ester,1,Pd(OAc)2,0.0625,dppf,0.125,NaHCO3,2.5,MeCN,76.8844420088051,20237172.0,Ic1ccc2ncccc2c1,0,B(OC)(OC),[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,[Na+].OC([O-])=O,CC#N,Ic1ccc2ncccc2c1
