Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_Short_Hand,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,Reactant_1_Name_SMILES,Reactant_1_Short_Hand_SMILES,Reactant_2_Name_SMILES,Catalyst_1_Short_Hand_SMILES,Ligand_Short_Hand_SMILES,Reagent_1_Short_Hand_SMILES,Solvent_1_Short_Hand_SMILES,Reactant_1_SMILES
292,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaOH,2.5,MeOH,32.7228107743226,7755.364531933679,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
293,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaOH,2.5,MeOH,34.2365736501709,5380.284229294416,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
294,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaOH,2.5,MeOH,14.9072004805931,5190.776083399491,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
295,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,SPhos,0.125,NaOH,2.5,MeOH,43.2999917758306,32620.60648676018,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
296,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,dtbpf,0.125,NaOH,2.5,MeOH,17.5681639214071,2948.894357690546,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
297,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,XPhos,0.125,NaOH,2.5,MeOH,37.6451431377011,44253.81107733396,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
298,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,dppf,0.125,NaOH,2.5,MeOH,14.5861369323008,883.0784112735488,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
299,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,Xantphos,0.125,NaOH,2.5,MeOH,13.0965528838726,829.0090077172878,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
300,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,0,0.0,NaOH,2.5,MeOH,15.3287751335987,8820.160802542583,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,,[OH-].[Na+],CO,Clc1ccc2ncccc2c1
301,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaHCO3,2.5,MeOH,27.2988732434407,5678.322571342006,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
302,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,NaHCO3,2.5,MeOH,37.4724646797757,8083.242141022725,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
303,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,AmPhos,0.125,NaHCO3,2.5,MeOH,13.0775640329684,1516.9410271901204,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
304,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaHCO3,2.5,MeOH,27.8870043258673,6237.554266413145,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
305,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaHCO3,2.5,MeOH,14.4047483719651,1132.7552613497332,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
306,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,CataCXium A,0.125,NaHCO3,2.5,MeOH,25.151362606933,7077.684904804788,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
307,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,SPhos,0.125,NaHCO3,2.5,MeOH,16.5132712003237,10441.330863426005,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
308,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,dtbpf,0.125,NaHCO3,2.5,MeOH,27.5595545053442,2860.3765081094884,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
309,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,XPhos,0.125,NaHCO3,2.5,MeOH,30.9778179622142,19234.853476756307,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
310,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,dppf,0.125,NaHCO3,2.5,MeOH,20.1635057853027,196.1474296696201,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
311,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,Xantphos,0.125,NaHCO3,2.5,MeOH,25.8984372557193,324.94641968684977,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
312,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,0,0.0,NaHCO3,2.5,MeOH,12.6453446261064,3197.3135508273617,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,,[Na+].OC([O-])=O,CO,Clc1ccc2ncccc2c1
313,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,CsF,2.5,MeOH,28.4479307780546,2166.062058911172,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
314,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,CsF,2.5,MeOH,13.6437201709157,997.9843113581323,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
315,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,AmPhos,0.125,CsF,2.5,MeOH,31.8161138612688,2894.162495510473,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
316,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,CsF,2.5,MeOH,30.9443734111355,7073.219633606605,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
317,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,CsF,2.5,MeOH,31.9778129957951,1654.614543018537,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
318,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,CataCXium A,0.125,CsF,2.5,MeOH,28.1257991939562,6219.250763023078,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
319,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,SPhos,0.125,CsF,2.5,MeOH,18.416637401632,21916.32630671775,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
320,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,dtbpf,0.125,CsF,2.5,MeOH,15.4551816393562,3193.019314824544,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
321,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,XPhos,0.125,CsF,2.5,MeOH,35.0038934121785,45451.5820289502,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
322,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,dppf,0.125,CsF,2.5,MeOH,20.7051019464025,159.03388957643804,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
323,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,Xantphos,0.125,CsF,2.5,MeOH,32.2370735366268,285.92552623723293,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
324,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,0,0.0,CsF,2.5,MeOH,33.681629409575,4692.653714061212,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)C(O[C@H]1[C@H](O)[C@H](O)CO)(O[P](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=NC3=O)N)C(O)=O,CO,Clc1ccc2ncccc2c1
325,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,K3PO4,2.5,MeOH,26.8502682369668,4179.421304861048,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
326,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,K3PO4,2.5,MeOH,15.4977983662797,864.7172010692609,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
327,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,AmPhos,0.125,K3PO4,2.5,MeOH,12.5657929576163,1584.2359676372096,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
328,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,K3PO4,2.5,MeOH,14.3965448980969,1347.5068667213447,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
329,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,K3PO4,2.5,MeOH,13.0393494127328,1242.2515858851457,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
330,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,CataCXium A,0.125,K3PO4,2.5,MeOH,15.2281211654499,2731.339630956235,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
331,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,SPhos,0.125,K3PO4,2.5,MeOH,22.2538143040283,31120.913545388757,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
332,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,dtbpf,0.125,K3PO4,2.5,MeOH,17.2841815723781,2714.3375149719477,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
333,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,XPhos,0.125,K3PO4,2.5,MeOH,22.2397467111818,27784.146460963777,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(c2ccccc2)c3ccccc3,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
334,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,dppf,0.125,K3PO4,2.5,MeOH,15.8290195173318,162.9730111787146,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,[Fe]|1|2|3|4|5|6|7|8(|[CH-]9[CH-]|1[CH-]|2[C-]|3([CH-]|49)P(c%10ccccc%10)c%11ccccc%11)|C%12=C|5[C-]|6(C|7=C|8%12)P(c%13ccccc%13)c%14ccccc%14,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
335,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,Xantphos,0.125,K3PO4,2.5,MeOH,14.9743801158487,123.42255713288932,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(cccc15)P(c6ccccc6)c7ccccc7,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
336,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,0,0.0,K3PO4,2.5,MeOH,13.7673419168311,2661.1623180235683,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,,O=P([O-])([O-])[O-].[K+].[K+].[K+],CO,Clc1ccc2ncccc2c1
337,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(tBu)3,0.125,KOH,2.5,MeOH,14.9066264798925,4895.950348588339,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)P(CC(C)C)CC(C)C,[OH-].[K+],CO,Clc1ccc2ncccc2c1
338,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(Ph)3,0.125,KOH,2.5,MeOH,18.3726199510341,1871.800828998972,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1)(c1ccccc1)c1ccccc1,[OH-].[K+],CO,Clc1ccc2ncccc2c1
339,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,AmPhos,0.125,KOH,2.5,MeOH,22.5196257527756,7659.289528534247,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(N)Cc1ccccc1.O[P](O)(O)=O,[OH-].[K+],CO,Clc1ccc2ncccc2c1
340,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(Cy)3,0.125,KOH,2.5,MeOH,39.3059281212376,16813.908632832445,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,[OH-].[K+],CO,Clc1ccc2ncccc2c1
341,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,KOH,2.5,MeOH,18.2419588944286,10131.052508838033,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,P(c1ccccc1C)(c1ccccc1C)c1ccccc1C,[OH-].[K+],CO,Clc1ccc2ncccc2c1
342,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,CataCXium A,0.125,KOH,2.5,MeOH,30.7733784438108,6064.056612072258,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,[OH-].[K+],CO,Clc1ccc2ncccc2c1
343,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,SPhos,0.125,KOH,2.5,MeOH,19.0166173545135,13899.622391337984,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,COc1ccccc1-c2ccccc2P(c3ccccc3)c4ccccc4,[OH-].[K+],CO,Clc1ccc2ncccc2c1
344,6-chloroquinoline,6-Cl-Q,1,0.0004,Boronic Acid,1,Pd(OAc)2,0.0625,dtbpf,0.125,KOH,2.5,MeOH,16.0317911160499,5770.057656890663,Clc1ccc2ncccc2c1,Clc1ccc2ncccc2c1,OBO,[Pd](|OC(C)=O)|OC(C)=O,CC(C)(C)C1=CC=C(C(C)(C)C)C=C1P(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C(C)(C)C)C=C3,[OH-].[K+],CO,Clc1ccc2ncccc2c1
